Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,City,Category,Sub_Category,Product_Name,Quantity,Base_Price,Discount,Sales,Profit,Profit_Margin_Pct,Ship_Mode,Payment_Mode,Rating
ORD-20240685,2024-03-12,2024-03-16,CUST-1099,Pooja Taylor,Consumer,East,Washington D.C.,Technology,Accessories,Sony WH-1000XM5 Headphones,2,349,0.0,698.0,243.14,34.83,Second Class,UPI / Instant Transfer,5
ORD-20240719,2024-03-12,2024-03-16,CUST-1107,Sophia Gupta,Consumer,Central,Columbus,Office Supplies,Binders & Organizers,Cable Management Tray Kit,1,25,0.0,25.0,10.32,41.28,First Class,Net Banking,5
ORD-20240028,2024-03-13,2024-03-16,CUST-1237,Michael Williams,Consumer,East,Richmond,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,1,22,0.0,22.0,9.24,42.0,Second Class,Debit Card,5
ORD-20240273,2024-03-13,2024-03-16,CUST-1050,Arjun Gupta,Consumer,Central,Kansas City,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.2,16.8,4.62,27.5,Second Class,Credit Card,1
ORD-20241135,2024-03-13,2024-03-16,CUST-1030,Kavita Patel,Consumer,South,Houston,Technology,Laptops,Lenovo ThinkPad X1,1,1299,0.1,1169.1,138.61,11.86,Standard Class,UPI / Instant Transfer,4
ORD-20241032,2024-03-13,2024-03-17,CUST-1246,Jessica Taylor,Home Office,East,Richmond,Technology,Phones,OnePlus 12,2,649,0.1,1168.2,267.46,22.9,First Class,UPI / Instant Transfer,5
ORD-20240367,2024-03-14,2024-03-15,CUST-1088,Ananya Mehta,Corporate,South,Miami,Furniture,Storage,Steel Storage Credenza,7,279,0.2,1562.4,-79.24,-5.07,Second Class,Credit Card,2
ORD-20241242,2024-03-14,2024-03-16,CUST-1248,James Jones,Home Office,West,Phoenix,Furniture,Chairs,Ergonomic Mesh Office Chair,1,249,0.2,199.2,-16.68,-8.37,Standard Class,Credit Card,5
ORD-20241577,2024-03-14,2024-03-17,CUST-1161,Aarav Jones,Consumer,Central,Kansas City,Technology,Accessories,Logitech MX Master 3S Mouse,5,99,0.0,495.0,116.82,23.6,Standard Class,Cash on Delivery,5
ORD-20240246,2024-03-16,2024-03-18,CUST-1228,Arjun Verma,Consumer,West,San Francisco,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,5,19,0.25,71.25,12.58,17.66,Standard Class,UPI / Instant Transfer,1
ORD-20241542,2024-03-16,2024-03-17,CUST-1166,Vikram Johnson,Corporate,West,Seattle,Furniture,Chairs,Ergonomic Mesh Office Chair,6,249,0.3,1045.8,-0.43,-0.04,Second Class,Credit Card,5
ORD-20241424,2024-03-17,2024-03-21,CUST-1029,Neha Reddy,Corporate,West,Phoenix,Furniture,Desks,Motorized Standing Desk 60x30,8,549,0.05,4172.4,885.23,21.22,Second Class,Cash on Delivery,5
ORD-20240225,2024-03-17,2024-03-20,CUST-1016,Michael Mehta,Consumer,West,San Francisco,Technology,Accessories,Keychron K2 Mechanical Keyboard,4,89,0.2,284.8,32.42,11.38,Standard Class,Credit Card,4
ORD-20241111,2024-03-19,2024-03-24,CUST-1035,Sarah Chopra,Home Office,East,Washington D.C.,Office Supplies,Stationery,Parker Fountain Pen Set,8,65,0.15,442.0,103.22,23.35,Standard Class,Credit Card,5
ORD-20240916,2024-03-19,2024-03-21,CUST-1140,Neha Smith,Home Office,South,Houston,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,1,29,0.0,29.0,10.92,37.66,Second Class,Credit Card,5
ORD-20241764,2024-03-19,2024-03-20,CUST-1027,Sarah Taylor,Consumer,Central,Columbus,Furniture,Desks,L-Shaped Corner Workstation,2,329,0.15,559.3,-10.15,-1.81,First Class,Debit Card,5
ORD-20241681,2024-03-19,2024-03-23,CUST-1026,Kavita Anderson,Corporate,South,Atlanta,Technology,Phones,Apple iPhone 15 Pro,3,999,0.0,2997.0,893.11,29.8,Same Day,UPI / Instant Transfer,4
ORD-20240080,2024-03-19,2024-03-22,CUST-1219,Priya Mehta,Corporate,North,Minneapolis,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.05,59.85,15.0,25.06,Standard Class,Net Banking,4
ORD-20241588,2024-03-20,2024-03-22,CUST-1119,Rahul Wilson,Home Office,North,Minneapolis,Technology,Phones,OnePlus 12,1,649,0.15,551.65,47.85,8.67,Standard Class,Debit Card,5
ORD-20240810,2024-03-20,2024-03-24,CUST-1120,James Gupta,Corporate,West,Seattle,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,9,21,0.0,189.0,80.95,42.83,Standard Class,Credit Card,5
ORD-20240918,2024-03-21,2024-03-23,CUST-1036,Arjun Patel,Corporate,Central,Indianapolis,Furniture,Desks,Motorized Standing Desk 60x30,5,549,0.0,2745.0,707.33,25.77,First Class,UPI / Instant Transfer,5
ORD-20240213,2024-03-21,2024-03-24,CUST-1053,Alex Brown,Home Office,South,Austin,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.05,75.05,6.19,8.25,Standard Class,Credit Card,5
ORD-20240357,2024-03-21,2024-03-24,CUST-1170,Sophia Iyer,Corporate,West,Phoenix,Technology,Phones,OnePlus 12,1,649,0.2,519.2,11.59,2.23,Second Class,Credit Card,5
ORD-20241043,2024-03-22,2024-03-27,CUST-1015,Ananya Brown,Consumer,West,Phoenix,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.1,58.5,13.78,23.56,Second Class,Credit Card,4
ORD-20241399,2024-03-22,2024-03-25,CUST-1053,Alex Brown,Home Office,South,Atlanta,Technology,Laptops,MacBook Air M2,1,1199,0.0,1199.0,343.77,28.67,Second Class,Credit Card,4
ORD-20240192,2024-03-25,2024-03-28,CUST-1204,Ananya Smith,Home Office,South,Miami,Technology,Accessories,Logitech MX Master 3S Mouse,2,99,0.0,198.0,55.72,28.14,First Class,UPI / Instant Transfer,4
ORD-20241080,2024-03-25,2024-03-28,CUST-1184,Neha Sharma,Home Office,West,Seattle,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,1,24,0.0,24.0,7.64,31.83,Standard Class,Cash on Delivery,5
ORD-20240575,2024-03-25,2024-03-27,CUST-1064,Arjun Wilson,Consumer,Central,Indianapolis,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,2,21,0.2,33.6,9.38,27.92,Standard Class,UPI / Instant Transfer,5
ORD-20240967,2024-03-26,2024-03-27,CUST-1044,Michael Williams,Home Office,South,Houston,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.1,58.5,16.59,28.36,Standard Class,Credit Card,4
ORD-20241486,2024-03-26,2024-03-28,CUST-1176,Sophia Gupta,Consumer,Central,Nashville,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,4,28,0.0,112.0,40.44,36.11,Second Class,UPI / Instant Transfer,5
ORD-20240370,2024-03-26,2024-03-28,CUST-1159,Kavita Jones,Consumer,South,Atlanta,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.1,18.9,5.49,29.05,Standard Class,Credit Card,5
ORD-20241736,2024-03-27,2024-03-30,CUST-1015,Ananya Brown,Consumer,East,Philadelphia,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,1,39,0.0,39.0,14.05,36.03,Standard Class,Credit Card,5
ORD-20240486,2024-03-27,2024-03-31,CUST-1113,Sarah Brown,Home Office,South,Dallas,Technology,Laptops,MacBook Air M2,3,1199,0.05,3417.15,815.13,23.85,Standard Class,Cash on Delivery,5
ORD-20240183,2024-03-28,2024-03-30,CUST-1241,Ananya Anderson,Home Office,South,Miami,Furniture,Storage,Modular Wooden Bookshelf,3,189,0.05,538.65,106.2,19.72,Standard Class,Net Banking,5
ORD-20241350,2024-03-28,2024-03-31,CUST-1038,Sophia Reddy,Consumer,Central,Nashville,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,2,21,0.2,33.6,9.86,29.35,Standard Class,Credit Card,5
ORD-20240065,2024-03-28,2024-03-29,CUST-1025,Rohan Wilson,Consumer,East,Washington D.C.,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,5,19,0.05,90.25,25.27,28.0,Standard Class,Debit Card,5
ORD-20240319,2024-03-29,2024-03-31,CUST-1238,Kavita Wilson,Consumer,West,Denver,Furniture,Chairs,Gaming Bucket Chair,1,199,0.0,199.0,32.95,16.56,Standard Class,UPI / Instant Transfer,4
ORD-20240525,2024-03-29,2024-03-31,CUST-1078,Olivia Smith,Consumer,West,Phoenix,Furniture,Chairs,Gaming Bucket Chair,1,199,0.05,189.05,17.0,8.99,Standard Class,UPI / Instant Transfer,5
ORD-20240435,2024-03-30,2024-04-02,CUST-1177,Arjun Iyer,Corporate,Central,St. Louis,Furniture,Storage,Modular Wooden Bookshelf,8,189,0.2,1209.6,-15.99,-1.32,First Class,Credit Card,5
ORD-20240432,2024-03-30,2024-03-31,CUST-1107,Sophia Gupta,Consumer,South,Dallas,Office Supplies,Binders & Organizers,Cable Management Tray Kit,2,25,0.1,45.0,11.78,26.18,Standard Class,Credit Card,5
ORD-20240819,2024-04-01,2024-04-02,CUST-1182,Neha Patel,Consumer,West,Seattle,Furniture,Storage,Modular Wooden Bookshelf,2,189,0.0,378.0,104.97,27.77,Standard Class,Credit Card,5
ORD-20241601,2024-04-01,2024-04-04,CUST-1227,Alex Chopra,Home Office,North,Detroit,Furniture,Lighting,Architect LED Desk Lamp,4,79,0.0,316.0,52.19,16.52,Standard Class,UPI / Instant Transfer,5
ORD-20240733,2024-04-01,2024-04-03,CUST-1152,Olivia Patel,Consumer,South,Atlanta,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,4,29,0.25,87.0,9.82,11.29,Standard Class,Credit Card,5
ORD-20240506,2024-04-02,2024-04-03,CUST-1172,Aarav Wilson,Consumer,East,Washington D.C.,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,8,28,0.05,212.8,83.39,39.19,Standard Class,Credit Card,4
ORD-20241002,2024-04-02,2024-04-05,CUST-1040,David Mehta,Consumer,Central,St. Louis,Technology,Smart Watches,Apple Watch Series 9,1,399,0.05,379.05,78.6,20.74,First Class,UPI / Instant Transfer,4
ORD-20240595,2024-04-02,2024-04-06,CUST-1208,Neha Miller,Corporate,East,Richmond,Technology,Smart Watches,Garmin Venu 3,1,449,0.0,449.0,125.93,28.05,Second Class,Credit Card,5
ORD-20240057,2024-04-03,2024-04-06,CUST-1165,Daniel Mehta,Consumer,Central,Kansas City,Technology,Accessories,Logitech MX Master 3S Mouse,8,99,0.15,673.2,134.02,19.91,Second Class,UPI / Instant Transfer,4
ORD-20241631,2024-04-03,2024-04-07,CUST-1142,Alex Miller,Consumer,West,Los Angeles,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,2,22,0.15,37.4,12.14,32.46,Standard Class,Credit Card,5
ORD-20241166,2024-04-03,2024-04-04,CUST-1203,Jessica Sharma,Consumer,South,Dallas,Technology,Phones,OnePlus 12,1,649,0.05,616.55,148.36,24.06,Second Class,Credit Card,5
ORD-20240914,2024-04-04,2024-04-07,CUST-1059,Vikram Deshmukh,Consumer,West,Phoenix,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,4,24,0.0,96.0,42.11,43.86,First Class,Credit Card,5
ORD-20240809,2024-04-04,2024-04-07,CUST-1244,Aarav Iyer,Consumer,South,Dallas,Furniture,Chairs,Executive Leather Recliner,1,399,0.15,339.15,-10.25,-3.02,First Class,Credit Card,4
ORD-20240848,2024-04-04,2024-04-06,CUST-1142,Alex Miller,Consumer,East,Pittsburgh,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,2,21,0.0,42.0,17.28,41.14,Second Class,Debit Card,5
ORD-20241256,2024-04-04,2024-04-07,CUST-1142,Alex Miller,Consumer,North,Boston,Technology,Accessories,Anker 100W Fast Charger,1,59,0.0,59.0,16.79,28.46,Standard Class,Credit Card,3
ORD-20240199,2024-04-05,2024-04-08,CUST-1192,Sarah Taylor,Home Office,East,Baltimore,Furniture,Lighting,Ambient Floor Standing Lamp,2,119,0.15,202.3,-0.59,-0.29,First Class,UPI / Instant Transfer,5
ORD-20240588,2024-04-05,2024-04-07,CUST-1073,Kavita Davis,Consumer,South,Dallas,Office Supplies,Binders & Organizers,Cable Management Tray Kit,4,25,0.05,95.0,28.33,29.82,Standard Class,Cash on Delivery,2
ORD-20240496,2024-04-07,2024-04-10,CUST-1221,Arjun Verma,Corporate,Central,Nashville,Technology,Smart Watches,Garmin Venu 3,2,449,0.0,898.0,207.0,23.05,Standard Class,Net Banking,4
ORD-20241711,2024-04-07,2024-04-10,CUST-1109,Emily Reddy,Consumer,East,Richmond,Technology,Phones,Apple iPhone 15 Pro,4,999,0.15,3396.6,650.93,19.16,Standard Class,Credit Card,5
ORD-20241182,2024-04-07,2024-04-10,CUST-1038,Sophia Reddy,Consumer,Central,St. Louis,Technology,Smart Watches,Samsung Galaxy Watch 6,2,299,0.2,478.4,3.74,0.78,Standard Class,Credit Card,5
ORD-20241099,2024-04-10,2024-04-13,CUST-1031,Pooja Singh,Corporate,South,Miami,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.1,56.7,16.5,29.1,Standard Class,Credit Card,5
ORD-20240157,2024-04-10,2024-04-14,CUST-1185,Michael Gupta,Consumer,West,Seattle,Technology,Accessories,Keychron K2 Mechanical Keyboard,1,89,0.05,84.55,23.75,28.09,Standard Class,Credit Card,5
ORD-20241609,2024-04-10,2024-04-13,CUST-1239,Vikram Chopra,Corporate,West,San Francisco,Office Supplies,Stationery,Sharpie Highlighters Box,4,16,0.1,57.6,15.09,26.2,Second Class,UPI / Instant Transfer,5
ORD-20240411,2024-04-11,2024-04-15,CUST-1125,Priya Verma,Consumer,Central,Nashville,Technology,Laptops,Dell XPS 13,2,1099,0.05,2088.1,353.98,16.95,Standard Class,Credit Card,5
ORD-20241126,2024-04-11,2024-04-15,CUST-1024,Priya Williams,Consumer,East,Richmond,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.0,28.0,8.32,29.71,Standard Class,Debit Card,5
ORD-20241471,2024-04-12,2024-04-15,CUST-1071,Daniel Deshmukh,Corporate,North,Detroit,Technology,Smart Watches,Garmin Venu 3,1,449,0.0,449.0,108.2,24.1,Second Class,Credit Card,5
ORD-20240282,2024-04-13,2024-04-16,CUST-1070,Aarav Mehta,Home Office,Central,Nashville,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,3,22,0.0,66.0,20.21,30.62,First Class,Credit Card,5
ORD-20241269,2024-04-13,2024-04-15,CUST-1183,Jessica Mehta,Home Office,Central,St. Louis,Technology,Phones,Samsung Galaxy S24,2,849,0.0,1698.0,480.1,28.27,Standard Class,Cash on Delivery,5
ORD-20241482,2024-04-14,2024-04-17,CUST-1098,Alex Wilson,Consumer,North,Chicago,Technology,Smart Watches,Samsung Galaxy Watch 6,5,299,0.05,1420.25,320.45,22.56,Second Class,Credit Card,5
ORD-20240187,2024-04-14,2024-04-18,CUST-1138,Rahul Verma,Corporate,South,Miami,Furniture,Desks,L-Shaped Corner Workstation,10,329,0.05,3125.5,444.02,14.21,Standard Class,Credit Card,5
ORD-20240701,2024-04-14,2024-04-17,CUST-1203,Jessica Sharma,Consumer,Central,Indianapolis,Furniture,Chairs,Steelcase Series 1 Task Chair,8,499,0.1,3592.8,311.29,8.66,Second Class,Credit Card,2
ORD-20241404,2024-04-14,2024-04-17,CUST-1067,Michael Singh,Consumer,Central,Columbus,Technology,Accessories,Anker 100W Fast Charger,3,59,0.1,159.3,32.62,20.48,Same Day,UPI / Instant Transfer,4
ORD-20241093,2024-04-15,2024-04-19,CUST-1154,Alex Davis,Consumer,West,San Francisco,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.05,59.85,17.51,29.26,Standard Class,Cash on Delivery,5
ORD-20240795,2024-04-15,2024-04-18,CUST-1215,Rohan Mehta,Corporate,West,San Francisco,Technology,Laptops,MacBook Air M2,1,1199,0.0,1199.0,368.06,30.7,Standard Class,Net Banking,3
ORD-20240498,2024-04-16,2024-04-19,CUST-1237,Michael Williams,Consumer,Central,Indianapolis,Technology,Phones,OnePlus 12,2,649,0.0,1298.0,408.49,31.47,First Class,Debit Card,5
ORD-20241485,2024-04-18,2024-04-19,CUST-1015,Ananya Brown,Consumer,South,Atlanta,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,3,29,0.2,69.6,12.25,17.6,Standard Class,Debit Card,2
ORD-20240257,2024-04-18,2024-04-21,CUST-1026,Kavita Anderson,Corporate,East,Richmond,Furniture,Lighting,Ambient Floor Standing Lamp,1,119,0.1,107.1,23.0,21.48,Standard Class,Credit Card,5
ORD-20241678,2024-04-18,2024-04-21,CUST-1214,Michael Mehta,Consumer,Central,Indianapolis,Furniture,Chairs,Gaming Bucket Chair,1,199,0.05,189.05,30.52,16.14,Standard Class,Credit Card,3
ORD-20241025,2024-04-18,2024-04-21,CUST-1176,Sophia Gupta,Consumer,East,Richmond,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,4,28,0.05,106.4,34.41,32.34,Standard Class,Credit Card,4
ORD-20241494,2024-04-19,2024-04-23,CUST-1118,Pooja Chopra,Consumer,Central,Columbus,Technology,Accessories,Sony WH-1000XM5 Headphones,4,349,0.2,1116.8,62.4,5.59,Standard Class,Credit Card,5
ORD-20240175,2024-04-19,2024-04-21,CUST-1002,Arjun Reddy,Home Office,West,Seattle,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.05,19.95,4.94,24.76,Standard Class,Credit Card,4
ORD-20241472,2024-04-19,2024-04-21,CUST-1008,Rahul Reddy,Home Office,North,Boston,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,1,39,0.05,37.05,12.41,33.5,First Class,Cash on Delivery,5
ORD-20240940,2024-04-20,2024-04-25,CUST-1012,Jessica Reddy,Home Office,North,Boston,Furniture,Lighting,Ambient Floor Standing Lamp,3,119,0.05,339.15,40.56,11.96,Standard Class,Net Banking,4
ORD-20241507,2024-04-23,2024-04-25,CUST-1035,Sarah Chopra,Home Office,Central,Indianapolis,Technology,Smart Watches,Samsung Galaxy Watch 6,1,299,0.2,239.2,4.97,2.08,Standard Class,Credit Card,5
ORD-20241024,2024-04-23,2024-04-26,CUST-1046,Rahul Taylor,Corporate,South,Houston,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.05,59.85,21.18,35.39,Standard Class,Credit Card,5
ORD-20240513,2024-04-24,2024-04-27,CUST-1128,Ananya Brown,Home Office,South,Dallas,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,1,39,0.1,35.1,6.38,18.18,Standard Class,UPI / Instant Transfer,5
ORD-20241013,2024-04-24,2024-04-27,CUST-1010,Aarav Wilson,Corporate,Central,Columbus,Technology,Laptops,MacBook Air M2,2,1199,0.0,2398.0,661.81,27.6,Second Class,Cash on Delivery,3
ORD-20241773,2024-04-25,2024-04-29,CUST-1090,Jessica Chopra,Consumer,South,Austin,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.0,28.0,11.85,42.32,Second Class,Credit Card,5
ORD-20240382,2024-04-25,2024-04-27,CUST-1112,Priya Brown,Consumer,East,Philadelphia,Technology,Accessories,Sony WH-1000XM5 Headphones,1,349,0.0,349.0,71.43,20.47,Same Day,Net Banking,5
ORD-20241622,2024-04-25,2024-04-28,CUST-1165,Daniel Mehta,Consumer,South,Atlanta,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,4,21,0.15,71.4,21.46,30.06,Second Class,Net Banking,5
ORD-20241508,2024-04-26,2024-04-27,CUST-1021,Sarah Anderson,Corporate,West,Los Angeles,Technology,Smart Watches,Apple Watch Series 9,1,399,0.25,299.25,1.14,0.38,Standard Class,Debit Card,5
ORD-20240283,2024-04-26,2024-04-30,CUST-1128,Ananya Brown,Home Office,South,Austin,Technology,Accessories,Logitech MX Master 3S Mouse,1,99,0.05,94.05,27.32,29.05,First Class,Net Banking,5
ORD-20240060,2024-04-26,2024-04-29,CUST-1122,Arjun Jones,Home Office,West,Seattle,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,2,39,0.2,62.4,18.82,30.16,First Class,Credit Card,4
ORD-20241638,2024-04-27,2024-04-30,CUST-1070,Aarav Mehta,Home Office,West,Denver,Furniture,Chairs,Executive Leather Recliner,1,399,0.1,359.1,63.34,17.64,Standard Class,Credit Card,5
ORD-20240991,2024-04-29,2024-05-03,CUST-1047,Michael Chopra,Consumer,North,Chicago,Furniture,Chairs,Executive Leather Recliner,3,399,0.0,1197.0,278.4,23.26,Standard Class,Debit Card,5
ORD-20240216,2024-04-30,2024-05-04,CUST-1008,Rahul Reddy,Home Office,East,Pittsburgh,Furniture,Chairs,Steelcase Series 1 Task Chair,3,499,0.05,1422.15,353.48,24.86,First Class,Debit Card,5
ORD-20241216,2024-05-01,2024-05-04,CUST-1092,Kavita Williams,Corporate,West,Los Angeles,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,1,34,0.05,32.3,9.59,29.69,Standard Class,Credit Card,5
ORD-20240840,2024-05-01,2024-05-04,CUST-1201,Vikram Reddy,Corporate,West,Seattle,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,1,22,0.05,20.9,6.03,28.85,Standard Class,UPI / Instant Transfer,5
ORD-20240797,2024-05-01,2024-05-04,CUST-1237,Michael Williams,Consumer,North,New York,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.0,65.0,26.89,41.37,Standard Class,Credit Card,5
ORD-20240220,2024-05-02,2024-05-05,CUST-1231,Rahul Johnson,Corporate,North,Chicago,Technology,Phones,OnePlus 12,1,649,0.0,649.0,144.9,22.33,Standard Class,Debit Card,5
ORD-20241602,2024-05-02,2024-05-06,CUST-1008,Rahul Reddy,Home Office,East,Washington D.C.,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,2,29,0.0,58.0,24.35,41.98,Second Class,UPI / Instant Transfer,5
ORD-20240298,2024-05-03,2024-05-07,CUST-1101,Rohan Verma,Consumer,South,Houston,Technology,Accessories,Sony WH-1000XM5 Headphones,3,349,0.0,1047.0,267.0,25.5,Same Day,Credit Card,4
ORD-20241227,2024-05-03,2024-05-04,CUST-1023,James Wilson,Consumer,Central,Indianapolis,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,2,22,0.05,41.8,12.7,30.38,Same Day,Credit Card,5
ORD-20241428,2024-05-04,2024-05-07,CUST-1135,Jessica Wilson,Home Office,West,Phoenix,Technology,Laptops,HP Spectre x360,1,999,0.0,999.0,314.43,31.47,Standard Class,Credit Card,5
ORD-20240434,2024-05-04,2024-05-07,CUST-1071,Daniel Deshmukh,Corporate,East,Richmond,Furniture,Desks,Minimalist Solid Wood Desk,1,419,0.05,398.05,30.89,7.76,Standard Class,Credit Card,5
ORD-20240590,2024-05-04,2024-05-07,CUST-1152,Olivia Patel,Consumer,North,Boston,Technology,Phones,Apple iPhone 15 Pro,2,999,0.1,1798.2,355.69,19.78,Same Day,UPI / Instant Transfer,4
ORD-20241303,2024-05-05,2024-05-08,CUST-1158,David Gupta,Corporate,East,Philadelphia,Furniture,Chairs,Steelcase Series 1 Task Chair,11,499,0.2,4391.2,-167.73,-3.82,First Class,Credit Card,3
ORD-20240107,2024-05-05,2024-05-07,CUST-1019,Rohan Williams,Consumer,West,San Francisco,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,3,28,0.25,63.0,0.23,0.37,Second Class,Debit Card,4
ORD-20240538,2024-05-06,2024-05-10,CUST-1053,Alex Brown,Home Office,Central,Indianapolis,Technology,Accessories,Sony WH-1000XM5 Headphones,1,349,0.15,296.65,20.49,6.91,Standard Class,Cash on Delivery,2
ORD-20240299,2024-05-06,2024-05-10,CUST-1116,Neha Williams,Home Office,West,Phoenix,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,1,22,0.1,19.8,5.27,26.62,Standard Class,Credit Card,5
ORD-20240749,2024-05-07,2024-05-10,CUST-1094,Daniel Jones,Corporate,Central,Indianapolis,Furniture,Chairs,Executive Leather Recliner,11,399,0.2,3511.2,207.11,5.9,Standard Class,Credit Card,5
ORD-20240648,2024-05-07,2024-05-10,CUST-1240,Jessica Williams,Consumer,South,Houston,Technology,Laptops,MacBook Air M2,3,1199,0.1,3237.3,516.6,15.96,Standard Class,Cash on Delivery,5
ORD-20240832,2024-05-07,2024-05-10,CUST-1167,Rohan Reddy,Consumer,West,Denver,Furniture,Storage,Modular Wooden Bookshelf,3,189,0.05,538.65,42.34,7.86,First Class,Cash on Delivery,5
